"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id"
100204,5,11.80,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100204
100205,5,11.80,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100205
100206,5,11.80,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100206
100207,5,11.80,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100207
100208,5,11.80,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100208
100209,5,11.80,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100209
100210,5,11.80,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100210
100131,5,10.60,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100131
100132,5,10.60,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100132
100133,5,10.60,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100133
100134,5,10.60,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100134
100143,5,11.80,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100143
100144,5,11.80,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},500000,15000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100144
100145,5,11.80,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100145
100146,5,11.80,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},500000,150000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100146
100147,5,11.80,{1},,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{confirmation},300000,5000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100147
100148,5,11.80,{4593},,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100148
100149,5,11.80,"{2,4588}",,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100149
100150,5,11.80,{},regions,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100150
100403,2,12.59,"{1,4593}",,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,20000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100403
100414,2,12.59,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100414
100151,5,11.80,{1},,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100151
100152,5,11.80,{4593},,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100152
100153,5,11.80,"{2,4588}",,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100153
100154,5,11.80,{},regions,refinancing,"{newBuilding,secondary}",{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100154
100163,5,10.60,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,5000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100163
100164,5,10.60,{4593},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100164
100165,5,10.60,"{2,4588}",,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100165
100166,5,10.60,{},regions,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100166
100167,5,10.60,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100167
100168,5,10.60,{4593},,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100168
100169,5,10.60,"{2,4588}",,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100169
100449,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100449
100170,5,10.60,{},regions,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,20.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100170
100404,2,12.59,{2},,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,20000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100404
100405,2,12.59,{4588},,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,8000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100405
100406,2,12.59,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,8000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100406
100407,2,12.59,"{1,4593}",,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100407
100408,2,12.59,{2},,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100408
100409,2,12.59,{4588},,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100409
100410,2,12.59,{},regions,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100410
100411,2,12.59,"{1,4593}",,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100411
100412,2,12.59,{2},,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100412
100413,2,12.59,{4588},,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100413
100415,2,12.59,"{1,4593}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100415
100416,2,12.59,{2},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100416
100417,2,12.59,{4588},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100417
100418,2,12.59,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100418
100419,2,12.59,"{1,4593}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100419
100420,2,12.59,{2},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100420
100421,2,12.59,{4588},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100421
100422,2,12.59,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100422
100435,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100435
100436,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100436
100437,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100437
100438,2,12.59,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100438
100439,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100439
100440,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100440
100736,3,12.99,{},any,refinancing,{newBuilding},{apartments},noProgram,36,360,{confirmation},1500000,40000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-10 12:00:03.000 +0300,100736
100052,6,12.20,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,120,360,{confirmation},500000,2000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100052
720,1,15.19,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100937
721,1,15.19,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100938
1211,4,16.45,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,20.10,30.09,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101554
1212,4,16.45,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,20.10,30.09,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101555
1213,4,16.30,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101556
1214,4,16.30,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101557
67,5,4.60,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,67
68,5,4.60,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},500000,30000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,68
69,5,4.60,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},500000,15000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,69
70,5,4.60,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{noConfirmation},500000,30000000,20.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,70
71,5,4.60,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{noConfirmation},500000,15000000,20.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,71
722,1,15.19,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,70000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100939
723,1,15.19,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,35000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100940
100735,3,12.99,{},any,refinancing,{newBuilding},{flat},noProgram,36,360,{confirmation},1500000,40000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-10 12:00:03.000 +0300,100735
100691,4,13.55,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},noProgram,36,420,{noConfirmation},600000,30000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100691
724,1,15.59,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,360,"{confirmation,noConfirmation}",600000,70000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100941
